Season,Teams,Pitcher,IP,H,R,ER,BB,K,HR,ERA
2021,SD,R. Knehr,27,23,16,16,20,20,2,5.33
2021,SD,M. Strahm,5,15,6,6,1,4,0,10.80
2021,SD,D. Hudson,15,17,12,11,9,26,3,6.60
2021,SD,J. Arrieta,11,18,16,15,5,9,3,12.27
2021,SD,S. Anderson,4,6,3,3,2,4,0,6.75
2021,SD,R. Detwiler,6,3,2,2,5,6,2,3.00
2021,SD,V. Velasquez,12,15,13,12,4,16,6,9.00
2021,SD,J. Guerra,2,4,2,2,2,3,0,9.00
2021,SD,P. Avila,4,4,2,1,3,5,1,2.25
2021,LAD,C. Kershaw,119,103,51,48,21,144,15,3.63
2021,LAD,C. Knebel,27,21,10,9,10,41,2,3.00
2021,LAD,J. Nelson,26,14,8,6,13,44,0,2.08
2021,LAD,S. Alexander,12,15,6,5,4,8,2,3.75
2021,LAD,T. Bauer,105,71,36,31,37,137,19,2.66
2021,LAD,D. Price,67,79,35,33,26,58,8,4.43
2021,LAD,V. Gonzalez,26,32,14,14,19,33,3,4.85
2021,LAD,W. Buehler,222,171,73,67,61,230,22,2.72
2021,LAD,B. Treinen,73,51,22,18,27,93,5,2.22
2021,LAD,K. Jansen,71,39,21,17,37,100,4,2.15
2021,LAD,J. Urias,197,168,76,70,41,210,23,3.20
2021,LAD,D. May,22,16,8,7,6,35,4,2.86
2021,LAD,D. Santana,12,18,11,10,11,8,0,7.50
2021,LAD,B. Graterol,35,38,19,18,13,34,2,4.63
2021,LAD,G. Cleavinger,13,20,11,6,12,21,4,4.15
2021,LAD,M. White,43,38,28,19,17,49,6,3.98
2021,LAD,E. Uceta,17,19,18,15,12,25,3,7.94
2021,LAD,A. Vesia,36,22,18,11,25,61,7,2.75
2021,LAD,M. Kickham,2,5,3,3,1,2,1,13.50
2021,LAD,J. Kelly,40,33,19,17,16,55,4,3.83
2021,LAD,N. Jones,6,8,9,8,2,7,4,12.00
2021,LAD,P. Bickford,47,38,16,14,18,63,6,2.68
2021,LAD,T. Gonsolin,55,46,25,25,35,69,10,4.09
2021,LAD,A. Burns,1,3,2,2,0,1,1,18.00
2021,LAD,J. Reed,4,5,3,2,2,5,1,4.50
2021,LAD,D. Nunez,7,8,8,7,4,8,3,9.00
2021,LAD,J. Sherfy,4,3,3,2,0,3,1,4.50
2021,LAD,J. Gray,8,7,6,6,5,13,4,6.75
2021,LAD,Y. Ramirez,2,0,0,0,1,2,0,0.00
2021,LAD,M. Scherzer,83,58,21,19,13,112,7,2.06
2021,LAD,K. Quackenbush,0,3,1,1,0,1,0,0
2021,LAD,J. Bruihl,16,14,7,6,7,16,1,3.38
2021,LAD,C. Greene,2,2,0,0,0,2,0,0.00
2021,LAD,A. Jackson,11,10,3,3,6,10,1,2.45
2021,LAD,E. Phillips,11,9,5,4,7,15,0,3.27
2021,LAD,N. Feliz,3,1,0,0,0,1,0,0.00
2021,LAD,S. Greene,4,3,3,3,5,7,1,6.75
2021,LAD,J. Turner,1,2,0,0,0,0,0,0.00
2021,LAD,A. Vasquez,1,1,1,0,0,3,0,0.00
2021,COL,G. Marquez,178,165,92,88,64,176,21,4.45
2021,COL,C. Gonzalez,99,127,74,73,28,56,18,6.64
2021,COL,Y. Almonte,42,47,42,40,29,47,9,8.57
2021,COL,T. Kinley,62,59,37,37,26,68,12,5.37
2021,COL,D. Bard,62,69,41,38,36,80,8,5.52
2021,COL,A. Senzatela,154,178,84,77,32,105,12,4.50
2021,COL,J. Chacin,62,53,32,31,28,47,8,4.50
2021,COL,B. Bowden,28,44,30,26,21,42,6,8.36
2021,COL,R. Stephenson,40,42,20,16,18,52,5,3.60
2021,COL,C. Estevez,57,71,32,30,21,60,8,4.74
2021,COL,J. Sheffield,27,19,11,11,13,20,2,3.67
2021,COL,J. Gray,145,140,83,76,58,157,21,4.72
2021,COL,M. Givens,27,25,11,9,14,34,5,3.00
2021,COL,A. Gomber,113,102,64,58,41,113,20,4.62
2021,COL,J. Fuentes,1,1,0,0,0,0,0,0.00
2021,COL,J. Lawrence,14,21,16,16,19,17,0,10.29
2021,COL,L. Gilbreath,37,33,18,16,23,44,5,3.89
2021,COL,R. Castellani,3,5,2,2,4,2,1,6.00
2021,COL,A. Santos,9,9,7,6,5,10,1,6.00
2021,COL,K. Freeland,119,133,59,58,38,105,20,4.39
2021,COL,Z. Rosscup,2,3,1,1,1,4,1,4.50
2021,COL,J. Tinoco,1,5,5,5,1,0,3,45.00
2021,COL,A. Goudeau,23,16,12,12,8,17,3,4.70
2021,COL,R. Feltner,5,9,8,8,5,6,3,14.40
2021,COL,J. Fernandez,6,9,8,8,4,4,2,12.00
2021,COL,P. Lambert,5,12,7,7,2,3,2,12.60
2021,STL,J. Flaherty,77,57,35,28,26,85,12,3.27
2021,STL,T. Webb,10,22,26,24,19,14,1,21.60
2021,STL,R. Helsley,36,40,24,24,27,47,4,6.00
2021,STL,G. Cabrera,58,52,31,29,36,77,3,4.50
2021,STL,G. Gallegos,74,52,28,27,20,97,6,3.28
2021,STL,A. Reyes,68,47,33,27,52,95,10,3.57
2021,STL,A. Wainwright,209,172,73,71,52,179,22,3.06
2021,STL,J. Woodford,63,66,32,30,25,50,7,4.29
2021,STL,A. Miller,29,41,19,19,16,40,5,5.90
2021,STL,J. Hicks,8,5,6,6,10,10,0,6.75
2021,STL,C. Martinez,81,77,58,57,36,57,8,6.33
2021,STL,D. Ponce de Leon,30,32,24,23,22,24,5,6.90
2021,STL,J. Gant,72,64,32,29,56,56,6,3.62
2021,STL,J. Oviedo,60,61,39,34,37,51,8,5.10
2021,STL,K. Whitley,22,15,8,7,12,27,1,2.86
2021,STL,K. Kim,103,98,46,41,39,80,12,3.58
2021,STL,S. Elledge,9,13,6,6,7,11,1,6.00
2021,STL,B. Flores Jr.,0,1,1,1,2,0,0,0
2021,STL,J. Fernandez,18,25,13,13,15,15,2,6.50
2021,STL,M. Carpenter,1,2,0,0,0,0,0,0.00
2021,STL,M. Mikolas,43,43,24,21,11,31,6,4.40
2021,STL,A. Rondon,2,1,0,0,1,1,0,0.00
2021,STL,W. LeBlanc,40,45,17,17,16,23,7,3.83
2021,STL,B. Waddell,3,4,2,2,5,6,0,6.00
2021,STL,R. Ramirez,0,1,3,3,2,0,0,0
2021,STL,J. Miller,13,15,8,8,5,9,2,5.54
2021,STL,L. Garcia,30,26,12,12,9,34,2,3.60
2021,STL,T.J. McFarland,33,32,12,12,10,21,3,3.27
2021,STL,J. Lester,64,68,34,32,26,40,11,4.50
2021,STL,J.A. Happ,52,52,24,24,17,45,9,4.15
2021,STL,B. Dickson,2,5,3,3,0,1,1,13.50
2021,STL,D. Hudson,8,7,2,2,1,6,0,2.25
2021,CIN,L. Castillo,188,188,97,84,78,196,19,4.02
2021,CIN,C. Bedrosian,3,10,7,7,6,7,2,21.00
2021,CIN,S. Romano,18,20,14,12,9,12,4,6.00
2021,CIN,C. Fulmer,24,26,20,19,13,24,3,7.12
2021,CIN,S. Doolittle,34,40,21,19,18,43,6,5.03
2021,CIN,T. Mahle,177,158,78,75,64,210,24,3.81
2021,CIN,C. Perez,21,21,21,17,21,27,5,7.29
2021,CIN,J. Hoffman,71,72,43,39,50,79,12,4.94
2021,CIN,T. Antone,30,18,9,9,14,43,4,2.70
2021,CIN,J. De Leon,17,22,17,17,12,36,4,9.00
2021,CIN,L. Sims,41,34,26,23,19,76,6,5.05
2021,CIN,A. Garrett,37,47,35,33,30,61,9,8.03
2021,CIN,W. Miley,160,166,64,61,50,125,17,3.43
2021,CIN,S. Gray,131,115,67,63,50,155,19,4.33
2021,CIN,H. Hembree,37,32,33,30,19,68,10,7.30
2021,CIN,R. Hendrix,26,35,25,23,16,36,8,7.96
2021,CIN,A. Blandino,3,4,5,4,4,1,1,12.00
2021,CIN,A. Warren,18,11,3,3,8,34,1,1.50
2021,CIN,M. Feliz,6,14,12,12,4,10,2,18.00
2021,CIN,M. Schrock,1,0,0,0,0,1,0,0.00
2021,CIN,B. Brach,25,33,27,22,18,35,5,7.92
2021,CIN,A. Goudeau,9,9,4,4,10,7,1,4.00
2021,CIN,V. Gutierrez,111,115,61,60,46,88,20,4.86
2021,CIN,M. Freeman,0,0,0,0,0,1,0,0
2021,CIN,T. Santillan,41,34,15,14,21,56,7,3.07
2021,CIN,J. Osich,9,15,9,8,5,9,4,8.00
2021,CIN,M. Lorenzen,26,26,18,18,14,21,2,6.23
2021,CIN,R.J. Alaniz,2,1,1,1,3,3,1,4.50
2021,CIN,E. Garcia,2,10,10,8,1,4,2,36.00
2021,CIN,L. Cessa,23,24,7,6,2,23,3,2.35
2021,CIN,J. Wilson,12,14,5,5,7,14,1,3.75
2021,CIN,M. Givens,19,18,11,10,13,20,2,4.74
2021,CIN,D. Moreta,3,2,1,1,1,4,1,3.00
2021,CIN,R. Sanmartin,11,12,2,2,2,11,0,1.64
2021,CIN,R. O'Brien,1,2,2,2,3,2,2,18.00
2021,TB,T. Glasnow,86,55,26,26,27,123,10,2.72
2021,TB,R. Thompson,27,26,11,9,9,37,3,3.00
2021,TB,P. Fairbanks,42,41,23,18,22,58,3,3.86
2021,TB,D. Castillo,33,26,14,11,10,49,5,3.00
2021,TB,R. Yarbrough,152,163,96,88,27,117,25,5.21
2021,TB,C. Roe,0,1,2,2,1,2,0,0
2021,TB,R. Sherriff,12,14,11,9,9,16,0,6.75
2021,TB,A. Kittredge,67,57,21,15,15,79,7,2.01
2021,TB,R. Hill,93,75,41,41,36,91,14,3.97
2021,TB,C. Archer,19,18,11,10,8,21,3,4.74
2021,TB,J. Springs,37,35,21,17,14,63,9,4.14
2021,TB,C. McHugh,64,51,18,14,13,76,5,1.97
2021,TB,M. Wacha,124,141,79,76,31,125,24,5.52
2021,TB,C. Mazza,25,26,14,14,7,21,3,5.04
2021,TB,C. Reed,7,8,5,4,6,7,1,5.14
2021,TB,H. Strickland,15,14,4,3,6,16,1,1.80
2021,TB,B. Honeywell Jr.,4,5,4,4,3,4,2,9.00
2021,TB,T. Richards,12,9,6,6,3,16,2,4.50
2021,TB,J. Fleming,100,113,60,59,31,66,11,5.31
2021,TB,L. Patino,77,71,42,39,30,76,13,4.56
2021,TB,L. Head,32,21,10,9,9,32,2,2.53
2021,TB,S. McClanahan,127,130,54,52,38,144,15,3.69
2021,TB,J.P. Feyereisen,35,32,15,11,22,35,3,2.83
2021,TB,M. Wisler,27,24,13,9,5,37,3,3.00
2021,TB,D. Rasmussen,59,50,19,19,13,49,4,2.90
2021,TB,B. Phillips,1,2,1,1,2,0,0,9.00
2021,TB,F. Mejia,2,6,6,6,0,0,1,27.00
2021,TB,S. Poppen,0,0,0,0,0,1,0,0
2021,TB,J. Chargois,24,18,5,5,15,26,3,1.88
2021,TB,D. Johnson,2,0,0,0,0,2,0,0.00
2021,TB,D. Enns,21,17,8,7,6,25,1,3.00
2021,TB,E. Phillips,3,3,1,1,0,2,1,3.00
2021,TB,J. Luplow,1,2,1,1,0,0,1,9.00
2021,TB,A. Conley,16,14,5,5,6,16,2,2.81
2021,TB,C. Ellis,4,3,0,0,1,7,0,0.00
2021,TB,S. Armstrong,15,11,8,8,5,22,5,4.80
2021,TB,D. Robertson,16,14,7,6,5,18,2,3.38
2021,TB,D. Hess,2,8,6,6,1,2,3,27.00
2021,TB,N. Anderson,6,4,3,3,2,1,2,4.50
2021,TB,J. Krehbiel,1,0,0,0,1,2,0,0.00
2021,TB,S. Baz,14,12,6,6,4,20,4,3.86
2021,MIA,S. Alcantara,203,171,85,73,50,201,21,3.24
2021,MIA,D. Floro,62,56,26,20,26,63,2,2.90
2021,MIA,Y. Garcia,35,32,20,15,13,35,6,3.86
2021,MIA,R. Detwiler,39,42,26,25,15,58,8,5.77
2021,MIA,A. Cimber,29,30,14,11,11,21,0,3.41
2021,MIA,P. Lopez,101,89,37,35,26,115,11,3.12
2021,MIA,R. Bleier,48,53,22,21,6,44,4,3.94
2021,MIA,J. Curtiss,36,35,13,11,9,41,4,2.75
2021,MIA,A. Bass,53,57,35,28,25,59,12,4.75
2021,MIA,E. Hernandez,54,59,27,25,15,57,14,4.17
2021,MIA,P. Campbell,24,32,24,19,10,26,5,7.12
2021,MIA,Z. Pop,49,54,29,25,24,51,3,4.59
2021,MIA,T. Rogers,130,107,46,39,46,157,6,2.70
2021,MIA,J. Holloway,34,23,19,16,26,36,3,4.24
2021,MIA,N. Neidert,34,31,18,18,23,21,4,4.76
2021,MIA,S. Okert,32,23,12,11,15,41,5,3.09
2021,MIA,D. Castano,20,22,12,11,8,13,3,4.95
2021,MIA,A. Bender,56,46,22,19,20,72,5,3.05
2021,MIA,L. Madero,12,13,12,12,8,4,3,9.00
2021,MIA,C. Poteet,29,25,17,17,16,32,7,5.28
2021,MIA,B. Garrett,33,42,20,19,20,32,3,5.18
2021,MIA,S. Morimando,9,18,11,11,5,9,2,11.00
2021,MIA,S. Leon,5,7,5,5,1,2,3,9.00
2021,MIA,Z. Thompson,76,65,37,27,30,68,6,3.20
2021,MIA,D. Hess,16,24,18,16,10,16,7,9.00
2021,MIA,A. Bellatti,3,6,5,5,2,4,0,15.00
2021,MIA,P. Guilmet,2,2,1,1,0,1,1,4.50
2021,MIA,A. Pruitt,4,4,1,1,0,4,0,2.25
2021,MIA,J. Luzardo,55,60,41,41,32,58,9,6.71
2021,MIA,S. Guenther,18,31,22,21,10,15,1,10.50
2021,MIA,J. Guzman,1,4,6,6,6,3,0,54.00
2021,MIA,B. Mitchell,4,5,2,2,2,4,0,4.50
2021,MIA,E. Cabrera,25,24,20,17,19,28,6,6.12
2021,MIA,T. Williams,6,9,6,5,5,3,1,7.50
2021,TEX,K. Gibson,111,92,38,36,41,94,9,2.92
2021,TEX,T. Hearn,99,96,58,54,42,92,17,4.91
2021,TEX,K. Cody,10,16,11,10,2,14,3,9.00
2021,TEX,J. Sborz,52,52,29,26,32,69,7,4.50
2021,TEX,J. King,41,41,24,18,12,40,3,3.95
2021,TEX,B. de Geus,24,31,25,25,13,26,3,9.38
2021,TEX,K. Allard,120,128,80,75,31,104,29,5.62
2021,TEX,K. Arihara,38,45,31,30,13,24,11,7.11
2021,TEX,M. Bush,4,4,3,3,1,5,3,6.75
2021,TEX,J. Lyles,175,194,104,103,56,146,38,5.30
2021,TEX,W. Benjamin,20,29,23,22,17,19,6,9.90
2021,TEX,I. Kennedy,32,27,9,9,7,35,5,2.53
2021,TEX,M. Foltynewicz,136,139,86,84,36,97,35,5.56
2021,TEX,D. Dunning,113,126,61,59,43,114,13,4.70
2021,TEX,B. Martin,52,67,31,22,14,42,5,3.81
2021,TEX,J. Rodriguez,23,32,19,18,12,30,3,7.04
2021,TEX,H. Yang,33,42,24,22,16,25,9,6.00
2021,TEX,H. Wood,3,2,2,2,2,5,1,6.00
2021,TEX,D. Evans,22,24,16,15,16,33,4,6.14
2021,TEX,S. Patton,37,36,20,18,15,48,4,4.38
2021,TEX,C. Culberson,2,2,0,0,0,0,0,0.00
2021,TEX,J. Barlow,26,12,9,5,12,27,2,1.73
2021,TEX,D. Santana,32,30,20,16,21,38,4,4.50
2021,TEX,J. Cotton,27,28,12,12,15,30,2,4.00
2021,TEX,D. Anderson,22,20,8,8,6,9,1,3.27
2021,TEX,J. Herget,4,5,5,4,0,2,1,9.00
2021,TEX,S. Howard,20,28,26,23,10,21,5,10.35
2021,TEX,B. Holt,1,1,0,0,0,0,0,0.00
2021,TEX,N. Snyder,3,3,2,2,3,1,0,6.00
2021,TEX,J. Latz,4,5,3,3,0,4,3,6.75
2021,TEX,G. Otto,22,32,24,24,8,28,2,9.82
2021,TEX,A.J. Alexy,22,13,12,12,17,17,4,4.91
2021,KC,B. Keller,129,158,89,80,64,120,18,5.58
2021,KC,K. Zimmer,45,46,32,30,30,46,7,6.00
2021,KC,C. Hernandez,83,69,36,35,41,74,7,3.80
2021,KC,J. Hahn,3,5,5,5,4,3,2,15.00
2021,KC,S. Barlow,65,61,20,20,28,91,4,2.77
2021,KC,G. Holland,49,49,32,30,26,53,9,5.51
2021,KC,W. Davis,40,44,33,32,19,38,8,7.20
2021,KC,M. Minor,156,156,92,89,41,149,26,5.13
2021,KC,J. Junis,37,43,24,23,12,41,7,5.59
2021,KC,J. Brentz,55,45,32,26,37,76,7,4.25
2021,KC,J. Staumont,60,43,24,21,27,72,6,3.15
2021,KC,B. Singer,123,145,81,70,53,131,14,5.12
2021,KC,D. Duffy,60,52,19,17,22,65,6,2.55
2021,KC,J. Newberry,3,10,8,8,3,5,2,24.00
2021,KC,T. Zuber,23,26,20,19,17,25,6,7.43
2021,KC,E. Santana,63,65,35,34,22,52,9,4.86
2021,KC,H. Alberto,0,0,0,0,0,0,0,0
2021,KC,K. Bubic,125,121,67,64,59,114,22,4.61
2021,KC,D. Lynch,65,80,46,43,31,55,9,5.95
2021,KC,R. Bolanos,6,4,1,1,2,10,0,1.50
2021,KC,J. Kowar,29,42,38,36,20,29,7,11.17
2021,KC,A. Swarzak,7,13,8,8,0,5,3,10.29
2021,KC,R. Lovelady,16,16,9,8,6,23,3,4.50
2021,KC,D. Tapia,25,21,10,10,14,25,1,3.60
2021,KC,J. Payamps,18,23,12,10,3,16,3,5.00
2021,KC,G. Speier,5,10,3,1,0,5,0,1.80
2021,KC,S. Blewett,5,3,1,1,5,4,0,1.80
2021,KC,J. Heasley,14,15,8,8,3,6,3,5.14
2021,KC,D. Coleman,6,5,1,1,1,7,0,1.50
2021,KC,A. Zerpa,5,3,2,0,1,4,0,0.00
2021,CHW,L. Giolito,180,148,78,74,57,205,27,3.70
2021,CHW,C. Heuer,32,45,22,22,10,39,5,6.19
2021,CHW,A. Bummer,50,47,31,25,30,82,3,4.50
2021,CHW,M. Foster,33,43,27,26,13,40,9,7.09
2021,CHW,D. Keuchel,164,195,107,97,60,99,27,5.32
2021,CHW,M. Kopech,68,61,33,33,25,108,10,4.37
2021,CHW,E. Marshall,24,28,17,17,9,26,5,6.38
2021,CHW,L. Hendriks,70,49,27,24,8,120,13,3.09
2021,CHW,L. Lynn,162,129,57,52,49,184,18,2.89
2021,CHW,G. Crochet,47,47,22,17,28,69,2,3.26
2021,CHW,D. Cease,162,140,80,75,71,228,20,4.17
2021,CHW,J. Ruiz,59,51,26,22,25,64,8,3.36
2021,CHW,C. Rodon,134,94,41,37,38,188,13,2.49
2021,CHW,Z. Burdi,8,13,7,6,4,6,3,6.75
2021,CHW,Y. Mercedes,1,3,1,1,2,0,0,9.00
2021,CHW,D. Mendick,1,1,0,0,0,1,0,0.00
2021,CHW,J. Stiever,0,4,3,3,0,0,0,0
2021,CHW,A. McRae,2,3,1,1,1,1,0,4.50
2021,CHW,J. Lambert,12,16,9,9,6,10,3,6.75
2021,CHW,R. Burr,33,28,11,10,21,33,3,2.73
2021,CHW,J. Fry,5,10,8,8,6,3,1,14.40
2021,CHW,R. Lopez,59,43,28,23,14,57,11,3.51
2021,CHW,R. Tepera,19,15,6,6,7,27,1,2.84
2021,CHW,C. Kimbrel,22,21,16,15,11,36,6,6.14
2021,CHW,M. Wright Jr.,16,17,12,11,11,11,1,6.19
2021,CHW,R. Gonzalez,0,0,0,0,0,1,0,0
2021,LAA,D. Bundy,86,89,64,61,34,84,20,6.38
2021,LAA,A. Slegers,26,43,24,24,15,25,6,8.31
2021,LAA,M. Mayers,67,71,32,32,26,90,11,4.30
2021,LAA,R. Iglesias,64,53,25,20,12,103,11,2.81
2021,LAA,A. Heaney,91,92,56,55,31,113,16,5.44
2021,LAA,J. Guerra,58,67,45,44,46,61,6,6.83
2021,LAA,C. Rodriguez,27,28,14,12,15,29,0,4.00
2021,LAA,S. Cishek,54,61,32,26,41,64,2,4.33
2021,LAA,A. Claudio,25,37,22,20,15,30,6,7.20
2021,LAA,A. Cobb,90,85,46,39,33,98,5,3.90
2021,LAA,T. Watson,26,25,18,17,14,25,3,5.88
2021,LAA,S. Ohtani,128,98,48,46,44,156,15,3.23
2021,LAA,J. Quintana,48,66,45,40,29,73,9,7.50
2021,LAA,G. Canning,60,65,41,39,28,62,14,5.85
2021,LAA,J. Barria,55,70,29,29,19,35,8,4.75
2021,LAA,B. Rowen,10,12,8,7,2,8,3,6.30
2021,LAA,A. Bemboom,1,3,2,2,0,0,1,18.00
2021,LAA,J. Hoyt,6,12,10,6,7,11,0,9.00
2021,LAA,P. Sandoval,84,69,38,35,36,94,11,3.75
2021,LAA,F. Pena,1,7,7,7,4,2,0,63.00
2021,LAA,J. Suarez,93,85,45,41,36,85,11,3.97
2021,LAA,N. Ramirez,3,5,2,2,1,0,1,6.00
2021,LAA,H. Strickland,4,11,9,7,4,4,3,15.75
2021,LAA,J. Quijada,18,20,14,13,15,38,2,6.50
2021,LAA,A. Wantz,22,23,17,15,11,38,5,6.14
2021,LAA,A. Eaton,1,2,0,0,0,0,0,0.00
2021,LAA,A. Warren,18,16,5,4,5,20,0,2.00
2021,LAA,R. Detmers,19,26,17,17,11,19,5,8.05
2021,LAA,S. Selman,14,16,13,12,8,11,1,7.71
2021,LAA,P. Naughton,21,27,18,16,14,12,3,6.86
2021,LAA,J. Marte,3,4,5,4,3,5,1,12.00
2021,LAA,J. Petricka,4,6,10,10,7,8,1,22.50
2021,LAA,E. Peguero,1,7,7,7,3,0,0,63.00
2021,LAA,C. Criswell,1,6,3,3,0,0,0,27.00
2021,LAA,J. Herget,12,15,7,7,4,18,0,5.25
2021,LAA,J. Junk,15,20,11,7,2,10,5,4.20
2021,LAA,K. Tyler,11,8,4,4,6,6,1,3.27
2021,LAA,O. Ortega,7,12,5,5,2,4,1,6.43
2021,LAA,J. Diaz,12,11,6,6,7,9,1,4.50
2021,LAA,A. Ramos,4,0,0,0,2,3,0,0.00
2021,HOU,Z. Greinke,175,171,84,81,39,124,31,4.17
2021,HOU,E. Paredes,6,7,10,6,17,15,0,9.00
2021,HOU,J. Smith,17,35,18,18,4,17,4,9.53
2021,HOU,B. Taylor,36,42,20,16,24,46,6,4.00
2021,HOU,R. Stanek,71,51,35,29,39,94,10,3.68
2021,HOU,C. Javier,104,74,45,44,59,149,19,3.81
2021,HOU,B. Abreu,32,35,26,23,18,36,4,6.47
2021,HOU,B. Raley,44,50,35,31,19,69,6,6.34
2021,HOU,R. Pressly,71,55,20,17,15,95,5,2.15
2021,HOU,L. McCullers Jr.,169,131,60,58,79,194,14,3.09
2021,HOU,J. Urquidy,112,99,51,50,21,98,19,4.02
2021,HOU,B. Bielak,45,48,29,25,21,46,5,5.00
2021,HOU,L. Garcia,164,144,76,71,62,188,22,3.90
2021,HOU,J. Odorizzi,107,105,55,53,34,101,18,4.46
2021,HOU,N. Rodriguez,7,4,2,2,4,3,2,2.57
2021,HOU,P. Solomon,14,10,2,2,8,10,0,1.29
2021,HOU,K. Emanuel,16,12,5,5,4,13,4,2.81
2021,HOU,A. Scrubb,17,15,11,11,14,21,5,5.82
2021,HOU,T. Ivey,4,6,4,4,1,3,1,9.00
2021,HOU,F. Valdez,151,138,70,64,66,141,18,3.81
2021,HOU,R. Garza Jr.,9,11,6,5,7,14,2,5.00
2021,HOU,R. Garcia,1,5,4,4,0,0,2,36.00
2021,HOU,R. Hartman,2,3,1,1,0,2,1,4.50
2021,HOU,A. Pruitt,2,3,2,2,0,1,2,9.00
2021,HOU,K. Graveman,31,27,10,10,16,38,2,2.90
2021,HOU,P. Maton,31,37,16,15,15,38,3,4.35
2021,HOU,Y. Garcia,24,27,22,20,8,33,5,7.50
2021,HOU,R. Montero,5,3,1,0,2,5,0,0.00
2021,HOU,P. Baez,4,2,1,1,1,5,1,2.25
2021,HOU,J. James,5,4,3,3,2,8,1,5.40
2021,HOU,S. Martinez,3,5,5,5,3,3,0,15.00
2021,OAK,C. Bassitt,155,127,55,55,39,159,15,3.19
2021,OAK,Y. Petit,68,69,35,34,12,37,12,4.50
2021,OAK,L. Trivino,66,58,32,26,34,67,5,3.55
2021,OAK,A. Kolarek,6,15,10,8,5,4,2,12.00
2021,OAK,J.B. Wendelken,22,29,15,12,13,26,2,4.91
2021,OAK,R. Guduan,13,19,11,10,5,5,1,6.92
2021,OAK,J. Luzardo,35,46,32,29,16,40,11,7.46
2021,OAK,B. Smith,41,49,27,26,11,28,5,5.71
2021,OAK,S. Romo,54,56,33,32,21,60,9,5.33
2021,OAK,J. Diekman,53,47,29,26,34,83,10,4.42
2021,OAK,C. Irvin,175,195,94,84,42,125,23,4.32
2021,OAK,S. Manaea,174,179,79,78,41,194,25,4.03
2021,OAK,K. Tom,1,1,0,0,0,0,0,0.00
2021,OAK,F. Montas,183,164,79,70,57,207,20,3.44
2021,OAK,A.J. Puk,12,18,9,9,6,16,1,6.75
2021,OAK,J. Weems,4,2,3,3,3,4,1,6.75
2021,OAK,D. Guerra,58,53,34,30,20,62,8,4.66
2021,OAK,M. Fiers,9,15,8,8,4,5,4,8.00
2021,OAK,J. Kaprielian,116,105,55,54,41,123,19,4.19
2021,OAK,C. Bedrosian,8,9,2,2,4,8,2,2.25
2021,OAK,D. Acevedo,11,9,4,4,4,9,3,3.27
2021,OAK,S. Moll,9,8,4,4,5,8,1,4.00
2021,OAK,A. Chafin,27,24,5,5,7,27,3,1.67
2021,OAK,D. Jefferies,14,11,6,6,4,8,1,3.86
2021,OAK,M. Moreland,1,1,0,0,0,1,0,0.00
2021,OAK,P. Blackburn,36,52,26,25,10,26,8,6.25
2021,OAK,M. Feliz,0,1,0,0,1,0,0,0
2021,SF,K. Gausman,195,154,70,64,53,234,20,2.95
2021,SF,C. Baragar,20,19,7,4,12,16,1,1.80
2021,SF,M. Wisler,14,19,13,13,6,26,4,8.36
2021,SF,J. Garcia,61,50,28,21,19,69,10,3.10
2021,SF,T. Rogers,81,79,23,20,14,56,5,2.22
2021,SF,J. McGee,59,46,27,20,10,59,8,3.05
2021,SF,J. Alvarez,53,53,23,17,19,42,2,2.89
2021,SF,J. Cueto,110,127,57,52,30,98,15,4.25
2021,SF,W. Peralta,6,11,5,5,3,8,1,7.50
2021,SF,L. Webb,161,136,54,50,37,175,9,2.80
2021,SF,R. Moronta,4,1,1,1,0,2,1,2.25
2021,SF,A. DeSclafani,165,146,63,61,42,154,19,3.33
2021,SF,A. Sanchez,34,32,12,12,15,26,2,3.18
2021,SF,A. Wood,141,127,63,59,41,156,14,3.77
2021,SF,C. Doval,28,21,11,10,9,39,4,3.21
2021,SF,G. Santos,2,5,6,5,2,3,3,22.50
2021,SF,Z. Littell,55,52,27,23,24,68,8,3.76
2021,SF,S. Selman,6,4,4,4,4,8,2,6.00
2021,SF,D. Ruf,1,3,2,2,0,0,0,18.00
2021,SF,S. Kazmir,11,15,9,8,6,10,3,6.55
2021,SF,N. Tropeano,6,4,2,1,2,2,0,1.50
2021,SF,C. Menez,14,16,10,6,3,15,2,3.86
2021,SF,D. Leone,50,42,18,13,24,51,2,2.34
2021,SF,S. Long,39,37,27,25,15,38,5,5.77
2021,SF,J. Sherfy,10,9,5,5,4,9,2,4.50
2021,SF,J. Brebbia,15,25,13,12,4,22,4,7.20
2021,SF,T. Beede,1,2,3,3,0,2,0,27.00
2021,SF,J. Jackson,18,15,9,9,12,28,3,4.50
2021,SF,M. Tauchman,1,3,1,1,0,0,0,9.00
2021,SF,T. Watson,22,15,8,8,4,19,1,3.27
2021,SF,T. Chatwood,4,6,5,3,1,6,1,6.75
2021,SF,A. Slater,0,0,0,0,1,0,0,0
2021,SF,J. Quintana,8,8,5,5,6,12,3,5.62
2021,SF,K. Castro,12,13,1,0,6,13,0,0.00
2021,SEA,M. Gonzales,141,124,64,61,42,108,29,3.89
2021,SEA,C. Sadler,34,19,4,3,10,37,1,0.79
2021,SEA,W. Vest,30,38,25,24,18,27,2,7.20
2021,SEA,R. Montero,41,56,39,35,15,37,4,7.68
